Day,Location,Product,Planned_Shipment
14,Store_6,Product_16,15
14,Store_6,Product_17,9
14,Store_6,Product_18,7
14,Store_6,Product_19,7
14,Store_6,Product_20,7
14,Store_7,Product_1,13
14,Store_7,Product_2,11
14,Store_7,Product_3,4
14,Store_7,Product_4,9
14,Store_7,Product_5,9
14,Store_7,Product_6,6
14,Store_7,Product_7,13
14,Store_7,Product_8,11
14,Store_7,Product_9,5
14,Store_7,Product_10,14
14,Store_7,Product_11,8
14,Store_7,Product_12,12
14,Store_7,Product_13,5
14,Store_7,Product_14,6
14,Store_7,Product_15,9
14,Store_7,Product_16,7
14,Store_7,Product_17,10
14,Store_7,Product_18,8
14,Store_7,Product_19,11
14,Store_7,Product_20,9
14,Store_8,Product_1,7
14,Store_8,Product_2,11
14,Store_8,Product_3,10
14,Store_8,Product_4,6
14,Store_8,Product_5,12
14,Store_8,Product_6,2
14,Store_8,Product_7,0
14,Store_8,Product_8,4
14,Store_8,Product_9,11
14,Store_8,Product_10,11
14,Store_8,Product_11,10
14,Store_8,Product_12,8
14,Store_8,Product_13,12
14,Store_8,Product_14,8
14,Store_8,Product_15,7
14,Store_8,Product_16,10
14,Store_8,Product_17,11
14,Store_8,Product_18,11
14,Store_8,Product_19,7
14,Store_8,Product_20,9
14,Store_9,Product_1,4
14,Store_9,Product_2,18
14,Store_9,Product_3,3
14,Store_9,Product_4,12
14,Store_9,Product_5,15
14,Store_9,Product_6,7
14,Store_9,Product_7,13
14,Store_9,Product_8,16
14,Store_9,Product_9,7
14,Store_9,Product_10,9
14,Store_9,Product_11,6
14,Store_9,Product_12,10
14,Store_9,Product_13,9
14,Store_9,Product_14,12
14,Store_9,Product_15,7
14,Store_9,Product_16,13
14,Store_9,Product_17,8
14,Store_9,Product_18,8
14,Store_9,Product_19,12
14,Store_9,Product_20,5
14,Store_10,Product_1,5
14,Store_10,Product_2,6
14,Store_10,Product_3,16
14,Store_10,Product_4,9
14,Store_10,Product_5,9
14,Store_10,Product_6,7
14,Store_10,Product_7,8
14,Store_10,Product_8,8
14,Store_10,Product_9,4
14,Store_10,Product_10,9
14,Store_10,Product_11,7
14,Store_10,Product_12,4
14,Store_10,Product_13,0
14,Store_10,Product_14,13
14,Store_10,Product_15,10
14,Store_10,Product_16,10
14,Store_10,Product_17,2
14,Store_10,Product_18,7
14,Store_10,Product_19,15
14,Store_10,Product_20,10
14,Online Platform,Product_1,6
14,Online Platform,Product_2,10
14,Online Platform,Product_3,9
14,Online Platform,Product_4,11
14,Online Platform,Product_5,10
14,Online Platform,Product_6,13
14,Online Platform,Product_7,6
14,Online Platform,Product_8,12
14,Online Platform,Product_9,9
14,Online Platform,Product_10,12
14,Online Platform,Product_11,21
14,Online Platform,Product_12,11
14,Online Platform,Product_13,14
14,Online Platform,Product_14,13
14,Online Platform,Product_15,7
14,Online Platform,Product_16,9
14,Online Platform,Product_17,12
14,Online Platform,Product_18,5
14,Online Platform,Product_19,11
14,Online Platform,Product_20,12
15,Store_1,Product_1,9
15,Store_1,Product_2,8
15,Store_1,Product_3,14
15,Store_1,Product_4,12
15,Store_1,Product_5,7
15,Store_1,Product_6,11
15,Store_1,Product_7,13
15,Store_1,Product_8,7
15,Store_1,Product_9,7
15,Store_1,Product_10,7
15,Store_1,Product_11,8
15,Store_1,Product_12,10
15,Store_1,Product_13,8
15,Store_1,Product_14,2
15,Store_1,Product_15,8
15,Store_1,Product_16,10
15,Store_1,Product_17,1
15,Store_1,Product_18,9
15,Store_1,Product_19,13
15,Store_1,Product_20,10
15,Store_2,Product_1,1
15,Store_2,Product_2,9
15,Store_2,Product_3,10
15,Store_2,Product_4,10
15,Store_2,Product_5,11
15,Store_2,Product_6,10
15,Store_2,Product_7,8
15,Store_2,Product_8,10
15,Store_2,Product_9,6
15,Store_2,Product_10,9
15,Store_2,Product_11,13
15,Store_2,Product_12,13
15,Store_2,Product_13,5
15,Store_2,Product_14,9
15,Store_2,Product_15,12
15,Store_2,Product_16,9
15,Store_2,Product_17,7
15,Store_2,Product_18,9
15,Store_2,Product_19,6
15,Store_2,Product_20,14
15,Store_3,Product_1,8
15,Store_3,Product_2,5
15,Store_3,Product_3,12
15,Store_3,Product_4,9
15,Store_3,Product_5,2
15,Store_3,Product_6,16
15,Store_3,Product_7,6
15,Store_3,Product_8,7
15,Store_3,Product_9,7
15,Store_3,Product_10,9
15,Store_3,Product_11,9
15,Store_3,Product_12,3
15,Store_3,Product_13,6
15,Store_3,Product_14,7
15,Store_3,Product_15,8
15,Store_3,Product_16,6
15,Store_3,Product_17,11
15,Store_3,Product_18,7
15,Store_3,Product_19,1
15,Store_3,Product_20,7
15,Store_4,Product_1,9
15,Store_4,Product_2,12
15,Store_4,Product_3,14
15,Store_4,Product_4,13
15,Store_4,Product_5,6
15,Store_4,Product_6,15
15,Store_4,Product_7,7
15,Store_4,Product_8,10
15,Store_4,Product_9,8
15,Store_4,Product_10,12
15,Store_4,Product_11,11
15,Store_4,Product_12,3
15,Store_4,Product_13,1
15,Store_4,Product_14,5
15,Store_4,Product_15,10
15,Store_4,Product_16,3
15,Store_4,Product_17,6
15,Store_4,Product_18,16
15,Store_4,Product_19,10
15,Store_4,Product_20,8
15,Store_5,Product_1,8
15,Store_5,Product_2,20
15,Store_5,Product_3,12
15,Store_5,Product_4,8
15,Store_5,Product_5,11
15,Store_5,Product_6,12
15,Store_5,Product_7,13
15,Store_5,Product_8,14
15,Store_5,Product_9,9
15,Store_5,Product_10,9
15,Store_5,Product_11,13
15,Store_5,Product_12,8
15,Store_5,Product_13,15
15,Store_5,Product_14,14
15,Store_5,Product_15,12
15,Store_5,Product_16,10
15,Store_5,Product_17,9
15,Store_5,Product_18,5
15,Store_5,Product_19,9
15,Store_5,Product_20,12
15,Store_6,Product_1,11
15,Store_6,Product_2,13
15,Store_6,Product_3,14
15,Store_6,Product_4,15
15,Store_6,Product_5,8
15,Store_6,Product_6,9
15,Store_6,Product_7,8
15,Store_6,Product_8,6
15,Store_6,Product_9,4
15,Store_6,Product_10,7
15,Store_6,Product_11,8
15,Store_6,Product_12,13
15,Store_6,Product_13,0
15,Store_6,Product_14,7
15,Store_6,Product_15,11
15,Store_6,Product_16,6
15,Store_6,Product_17,9
15,Store_6,Product_18,7
15,Store_6,Product_19,7
15,Store_6,Product_20,5
15,Store_7,Product_1,5
15,Store_7,Product_2,6
15,Store_7,Product_3,4
15,Store_7,Product_4,11
15,Store_7,Product_5,14
15,Store_7,Product_6,6
15,Store_7,Product_7,7
15,Store_7,Product_8,9
15,Store_7,Product_9,10
15,Store_7,Product_10,11
15,Store_7,Product_11,9
15,Store_7,Product_12,8
15,Store_7,Product_13,9
15,Store_7,Product_14,5
15,Store_7,Product_15,7
15,Store_7,Product_16,9
15,Store_7,Product_17,11
15,Store_7,Product_18,9
15,Store_7,Product_19,7
15,Store_7,Product_20,14
15,Store_8,Product_1,9
15,Store_8,Product_2,10
15,Store_8,Product_3,10
15,Store_8,Product_4,6
15,Store_8,Product_5,6
15,Store_8,Product_6,2
15,Store_8,Product_7,0
15,Store_8,Product_8,4
15,Store_8,Product_9,6
15,Store_8,Product_10,13
15,Store_8,Product_11,11
15,Store_8,Product_12,8
15,Store_8,Product_13,5
15,Store_8,Product_14,7
15,Store_8,Product_15,11
15,Store_8,Product_16,11
15,Store_8,Product_17,13
15,Store_8,Product_18,7
15,Store_8,Product_19,10
15,Store_8,Product_20,10
15,Store_9,Product_1,8
15,Store_9,Product_2,9
15,Store_9,Product_3,3
15,Store_9,Product_4,10
15,Store_9,Product_5,13
15,Store_9,Product_6,9
15,Store_9,Product_7,12
15,Store_9,Product_8,7
15,Store_9,Product_9,8
15,Store_9,Product_10,12
15,Store_9,Product_11,9
15,Store_9,Product_12,4
15,Store_9,Product_13,11
15,Store_9,Product_14,9
15,Store_9,Product_15,10
15,Store_9,Product_16,5
15,Store_9,Product_17,5
15,Store_9,Product_18,7
15,Store_9,Product_19,14
15,Store_9,Product_20,8
15,Store_10,Product_1,5
15,Store_10,Product_2,12
15,Store_10,Product_3,15
15,Store_10,Product_4,6
15,Store_10,Product_5,6
15,Store_10,Product_6,8
15,Store_10,Product_7,7
15,Store_10,Product_8,8
15,Store_10,Product_9,14
15,Store_10,Product_10,12
15,Store_10,Product_11,10
15,Store_10,Product_12,12
15,Store_10,Product_13,0
15,Store_10,Product_14,12
15,Store_10,Product_15,9
15,Store_10,Product_16,10
15,Store_10,Product_17,2
15,Store_10,Product_18,7
15,Store_10,Product_19,14
15,Store_10,Product_20,13
15,Online Platform,Product_1,6
15,Online Platform,Product_2,9
15,Online Platform,Product_3,8
15,Online Platform,Product_4,12
15,Online Platform,Product_5,9
15,Online Platform,Product_6,8
15,Online Platform,Product_7,8
15,Online Platform,Product_8,8
15,Online Platform,Product_9,8
15,Online Platform,Product_10,9
15,Online Platform,Product_11,14
15,Online Platform,Product_12,14
15,Online Platform,Product_13,11
15,Online Platform,Product_14,10
15,Online Platform,Product_15,12
15,Online Platform,Product_16,6
15,Online Platform,Product_17,4
15,Online Platform,Product_18,11
15,Online Platform,Product_19,11
15,Online Platform,Product_20,12
16,Store_1,Product_1,11
16,Store_1,Product_2,6
16,Store_1,Product_3,5
16,Store_1,Product_4,8
16,Store_1,Product_5,7
16,Store_1,Product_6,9
16,Store_1,Product_7,8
16,Store_1,Product_8,12
16,Store_1,Product_9,12
16,Store_1,Product_10,5
16,Store_1,Product_11,10
16,Store_1,Product_12,6
16,Store_1,Product_13,11
16,Store_1,Product_14,2
16,Store_1,Product_15,15
16,Store_1,Product_16,13
16,Store_1,Product_17,1
16,Store_1,Product_18,11
16,Store_1,Product_19,7
16,Store_1,Product_20,10
16,Store_2,Product_1,1
16,Store_2,Product_2,11
16,Store_2,Product_3,13
16,Store_2,Product_4,11
16,Store_2,Product_5,6
16,Store_2,Product_6,7
16,Store_2,Product_7,12
16,Store_2,Product_8,11
16,Store_2,Product_9,15
16,Store_2,Product_10,8
16,Store_2,Product_11,9
16,Store_2,Product_12,16
16,Store_2,Product_13,16
16,Store_2,Product_14,11
16,Store_2,Product_15,13
16,Store_2,Product_16,11
16,Store_2,Product_17,8
16,Store_2,Product_18,14
16,Store_2,Product_19,14
16,Store_2,Product_20,10
16,Store_3,Product_1,12
16,Store_3,Product_2,12
16,Store_3,Product_3,4
16,Store_3,Product_4,11
16,Store_3,Product_5,2
16,Store_3,Product_6,10
16,Store_3,Product_7,6
16,Store_3,Product_8,8
16,Store_3,Product_9,11
16,Store_3,Product_10,10
16,Store_3,Product_11,12
16,Store_3,Product_12,3
16,Store_3,Product_13,11
16,Store_3,Product_14,7
16,Store_3,Product_15,10
16,Store_3,Product_16,8
16,Store_3,Product_17,21
16,Store_3,Product_18,10
16,Store_3,Product_19,1
16,Store_3,Product_20,8
16,Store_4,Product_1,11
16,Store_4,Product_2,11
16,Store_4,Product_3,9
16,Store_4,Product_4,3
16,Store_4,Product_5,4
16,Store_4,Product_6,13
16,Store_4,Product_7,12
16,Store_4,Product_8,14
16,Store_4,Product_9,8
16,Store_4,Product_10,9
16,Store_4,Product_11,9
16,Store_4,Product_12,3
16,Store_4,Product_13,1
16,Store_4,Product_14,5
16,Store_4,Product_15,7
16,Store_4,Product_16,3
16,Store_4,Product_17,10
16,Store_4,Product_18,10
16,Store_4,Product_19,8
16,Store_4,Product_20,7
16,Store_5,Product_1,9
16,Store_5,Product_2,10
16,Store_5,Product_3,10
16,Store_5,Product_4,13
16,Store_5,Product_5,10
16,Store_5,Product_6,12
16,Store_5,Product_7,7
16,Store_5,Product_8,10
16,Store_5,Product_9,13
16,Store_5,Product_10,6
16,Store_5,Product_11,11
16,Store_5,Product_12,4
16,Store_5,Product_13,12
16,Store_5,Product_14,14
16,Store_5,Product_15,9
16,Store_5,Product_16,13
16,Store_5,Product_17,12
16,Store_5,Product_18,8
16,Store_5,Product_19,13
16,Store_5,Product_20,10
16,Store_6,Product_1,10
16,Store_6,Product_2,10
16,Store_6,Product_3,10
16,Store_6,Product_4,15
16,Store_6,Product_5,18
16,Store_6,Product_6,11
16,Store_6,Product_7,17
16,Store_6,Product_8,12
16,Store_6,Product_9,8
16,Store_6,Product_10,10
16,Store_6,Product_11,8
16,Store_6,Product_12,11
16,Store_6,Product_13,0
16,Store_6,Product_14,7
16,Store_6,Product_15,9
16,Store_6,Product_16,10
16,Store_6,Product_17,10
16,Store_6,Product_18,10
16,Store_6,Product_19,7
16,Store_6,Product_20,9
16,Store_7,Product_1,11
16,Store_7,Product_2,6
16,Store_7,Product_3,4
16,Store_7,Product_4,14
16,Store_7,Product_5,4
16,Store_7,Product_6,6
16,Store_7,Product_7,13
16,Store_7,Product_8,9
16,Store_7,Product_9,11
16,Store_7,Product_10,12
16,Store_7,Product_11,5
16,Store_7,Product_12,9
16,Store_7,Product_13,4
16,Store_7,Product_14,16
16,Store_7,Product_15,9
16,Store_7,Product_16,8
16,Store_7,Product_17,6
16,Store_7,Product_18,11
16,Store_7,Product_19,8
16,Store_7,Product_20,16
16,Store_8,Product_1,15
16,Store_8,Product_2,12
16,Store_8,Product_3,6
16,Store_8,Product_4,9
16,Store_8,Product_5,9
16,Store_8,Product_6,2
16,Store_8,Product_7,0
16,Store_8,Product_8,4
16,Store_8,Product_9,12
16,Store_8,Product_10,13
16,Store_8,Product_11,9
16,Store_8,Product_12,8
16,Store_8,Product_13,11
16,Store_8,Product_14,8
16,Store_8,Product_15,8
16,Store_8,Product_16,6
16,Store_8,Product_17,10
16,Store_8,Product_18,11
16,Store_8,Product_19,3
16,Store_8,Product_20,8
16,Store_9,Product_1,8
16,Store_9,Product_2,10
16,Store_9,Product_3,3
16,Store_9,Product_4,8
16,Store_9,Product_5,10
16,Store_9,Product_6,4
16,Store_9,Product_7,16
16,Store_9,Product_8,5
16,Store_9,Product_9,12
16,Store_9,Product_10,12
16,Store_9,Product_11,7
16,Store_9,Product_12,10
16,Store_9,Product_13,5
16,Store_9,Product_14,10
16,Store_9,Product_15,10
16,Store_9,Product_16,6
16,Store_9,Product_17,12
16,Store_9,Product_18,8
16,Store_9,Product_19,8
16,Store_9,Product_20,9
16,Store_10,Product_1,5
16,Store_10,Product_2,12
16,Store_10,Product_3,14
16,Store_10,Product_4,9
16,Store_10,Product_5,16
16,Store_10,Product_6,7
16,Store_10,Product_7,13
16,Store_10,Product_8,13
16,Store_10,Product_9,12
16,Store_10,Product_10,7
16,Store_10,Product_11,10
16,Store_10,Product_12,10
16,Store_10,Product_13,0
16,Store_10,Product_14,14
16,Store_10,Product_15,14
16,Store_10,Product_16,7
16,Store_10,Product_17,2
16,Store_10,Product_18,14
16,Store_10,Product_19,7
16,Store_10,Product_20,10
16,Online Platform,Product_1,11
16,Online Platform,Product_2,7
16,Online Platform,Product_3,14
16,Online Platform,Product_4,7
16,Online Platform,Product_5,9
16,Online Platform,Product_6,8
16,Online Platform,Product_7,8
16,Online Platform,Product_8,9
16,Online Platform,Product_9,8
16,Online Platform,Product_10,12
16,Online Platform,Product_11,10
16,Online Platform,Product_12,8
16,Online Platform,Product_13,8
16,Online Platform,Product_14,9
16,Online Platform,Product_15,10
16,Online Platform,Product_16,10
16,Online Platform,Product_17,5
16,Online Platform,Product_18,8
16,Online Platform,Product_19,10
16,Online Platform,Product_20,13
17,Store_1,Product_1,14
17,Store_1,Product_2,7
17,Store_1,Product_3,8
17,Store_1,Product_4,8
17,Store_1,Product_5,7
17,Store_1,Product_6,12
17,Store_1,Product_7,5
17,Store_1,Product_8,9
17,Store_1,Product_9,12
17,Store_1,Product_10,8
17,Store_1,Product_11,11
17,Store_1,Product_12,7
17,Store_1,Product_13,7
17,Store_1,Product_14,2
17,Store_1,Product_15,8
17,Store_1,Product_16,10
17,Store_1,Product_17,1
17,Store_1,Product_18,9
17,Store_1,Product_19,14
17,Store_1,Product_20,5
17,Store_2,Product_1,1
17,Store_2,Product_2,11
17,Store_2,Product_3,7
17,Store_2,Product_4,9
17,Store_2,Product_5,6
17,Store_2,Product_6,10
17,Store_2,Product_7,7
17,Store_2,Product_8,12
17,Store_2,Product_9,16
17,Store_2,Product_10,10
17,Store_2,Product_11,11
17,Store_2,Product_12,6
17,Store_2,Product_13,10
17,Store_2,Product_14,12
17,Store_2,Product_15,7
17,Store_2,Product_16,12
17,Store_2,Product_17,9
17,Store_2,Product_18,12
17,Store_2,Product_19,10
17,Store_2,Product_20,17
17,Store_3,Product_1,16
17,Store_3,Product_2,14
17,Store_3,Product_3,9
17,Store_3,Product_4,13
17,Store_3,Product_5,2
17,Store_3,Product_6,8
17,Store_3,Product_7,6
17,Store_3,Product_8,5
17,Store_3,Product_9,17
17,Store_3,Product_10,11
17,Store_3,Product_11,13
17,Store_3,Product_12,3
17,Store_3,Product_13,11
17,Store_3,Product_14,10
17,Store_3,Product_15,8
17,Store_3,Product_16,8
17,Store_3,Product_17,13
17,Store_3,Product_18,5
17,Store_3,Product_19,1
17,Store_3,Product_20,8
17,Store_4,Product_1,12
17,Store_4,Product_2,7
17,Store_4,Product_3,10
17,Store_4,Product_4,13
17,Store_4,Product_5,7
17,Store_4,Product_6,13
17,Store_4,Product_7,6
17,Store_4,Product_8,9
17,Store_4,Product_9,9
17,Store_4,Product_10,8
17,Store_4,Product_11,9
17,Store_4,Product_12,3
17,Store_4,Product_13,1
17,Store_4,Product_14,5
17,Store_4,Product_15,16
17,Store_4,Product_16,3
17,Store_4,Product_17,4
17,Store_4,Product_18,12
17,Store_4,Product_19,8
17,Store_4,Product_20,14
17,Store_5,Product_1,9
17,Store_5,Product_2,12
17,Store_5,Product_3,12
17,Store_5,Product_4,10
17,Store_5,Product_5,6
17,Store_5,Product_6,10
17,Store_5,Product_7,7
17,Store_5,Product_8,6
17,Store_5,Product_9,7
17,Store_5,Product_10,7
17,Store_5,Product_11,13
17,Store_5,Product_12,7
17,Store_5,Product_13,12
17,Store_5,Product_14,7
17,Store_5,Product_15,13
17,Store_5,Product_16,12
17,Store_5,Product_17,6
17,Store_5,Product_18,4
17,Store_5,Product_19,8
17,Store_5,Product_20,13
17,Store_6,Product_1,9
17,Store_6,Product_2,8
17,Store_6,Product_3,9
17,Store_6,Product_4,14
17,Store_6,Product_5,10
17,Store_6,Product_6,12
17,Store_6,Product_7,7
17,Store_6,Product_8,13
17,Store_6,Product_9,6
17,Store_6,Product_10,9
17,Store_6,Product_11,8
17,Store_6,Product_12,14
17,Store_6,Product_13,0
17,Store_6,Product_14,7
17,Store_6,Product_15,8
17,Store_6,Product_16,12
17,Store_6,Product_17,10
17,Store_6,Product_18,12
17,Store_6,Product_19,7
17,Store_6,Product_20,6
17,Store_7,Product_1,12
17,Store_7,Product_2,11
17,Store_7,Product_3,4
17,Store_7,Product_4,12
17,Store_7,Product_5,8
17,Store_7,Product_6,6
17,Store_7,Product_7,5
17,Store_7,Product_8,13
17,Store_7,Product_9,8
17,Store_7,Product_10,7
17,Store_7,Product_11,8
17,Store_7,Product_12,9
17,Store_7,Product_13,10
17,Store_7,Product_14,11
17,Store_7,Product_15,9
17,Store_7,Product_16,16
17,Store_7,Product_17,13
17,Store_7,Product_18,7
17,Store_7,Product_19,10
17,Store_7,Product_20,8
17,Store_8,Product_1,11
17,Store_8,Product_2,7
17,Store_8,Product_3,12
17,Store_8,Product_4,10
17,Store_8,Product_5,13
17,Store_8,Product_6,2
17,Store_8,Product_7,0
17,Store_8,Product_8,4
17,Store_8,Product_9,7
17,Store_8,Product_10,13
17,Store_8,Product_11,10
17,Store_8,Product_12,8
17,Store_8,Product_13,15
17,Store_8,Product_14,7
17,Store_8,Product_15,12
17,Store_8,Product_16,9
17,Store_8,Product_17,9
17,Store_8,Product_18,10
17,Store_8,Product_19,20
17,Store_8,Product_20,10
17,Store_9,Product_1,11
17,Store_9,Product_2,13
17,Store_9,Product_3,3
17,Store_9,Product_4,10
17,Store_9,Product_5,7
17,Store_9,Product_6,5
17,Store_9,Product_7,9
17,Store_9,Product_8,10
17,Store_9,Product_9,11
17,Store_9,Product_10,12
17,Store_9,Product_11,13
17,Store_9,Product_12,8
17,Store_9,Product_13,5
17,Store_9,Product_14,12
17,Store_9,Product_15,2
17,Store_9,Product_16,9
17,Store_9,Product_17,10
17,Store_9,Product_18,9
17,Store_9,Product_19,15
17,Store_9,Product_20,11
17,Store_10,Product_1,5
17,Store_10,Product_2,7
17,Store_10,Product_3,9
17,Store_10,Product_4,14
17,Store_10,Product_5,11
17,Store_10,Product_6,5
17,Store_10,Product_7,5
17,Store_10,Product_8,5
17,Store_10,Product_9,3
17,Store_10,Product_10,12
17,Store_10,Product_11,7
17,Store_10,Product_12,8
17,Store_10,Product_13,0
17,Store_10,Product_14,12
17,Store_10,Product_15,7
17,Store_10,Product_16,8
17,Store_10,Product_17,2
17,Store_10,Product_18,11
17,Store_10,Product_19,10
17,Store_10,Product_20,11
17,Online Platform,Product_1,6
17,Online Platform,Product_2,4
17,Online Platform,Product_3,7
17,Online Platform,Product_4,11
17,Online Platform,Product_5,11
17,Online Platform,Product_6,10
17,Online Platform,Product_7,8
17,Online Platform,Product_8,13
17,Online Platform,Product_9,8
17,Online Platform,Product_10,13
17,Online Platform,Product_11,17
17,Online Platform,Product_12,7
17,Online Platform,Product_13,8
17,Online Platform,Product_14,11
17,Online Platform,Product_15,14
17,Online Platform,Product_16,11
17,Online Platform,Product_17,8
17,Online Platform,Product_18,7
17,Online Platform,Product_19,7
17,Online Platform,Product_20,12
18,Store_1,Product_1,8
18,Store_1,Product_2,6
18,Store_1,Product_3,10
18,Store_1,Product_4,11
18,Store_1,Product_5,10
18,Store_1,Product_6,9
18,Store_1,Product_7,10
18,Store_1,Product_8,13
18,Store_1,Product_9,8
18,Store_1,Product_10,7
18,Store_1,Product_11,11
18,Store_1,Product_12,13
18,Store_1,Product_13,13
18,Store_1,Product_14,2
18,Store_1,Product_15,9
18,Store_1,Product_16,10
18,Store_1,Product_17,1
18,Store_1,Product_18,11
18,Store_1,Product_19,9
18,Store_1,Product_20,7
18,Store_2,Product_1,1
18,Store_2,Product_2,9
18,Store_2,Product_3,12
18,Store_2,Product_4,8
18,Store_2,Product_5,7
18,Store_2,Product_6,10
18,Store_2,Product_7,6
18,Store_2,Product_8,10
18,Store_2,Product_9,6
18,Store_2,Product_10,11
18,Store_2,Product_11,13
18,Store_2,Product_12,12
18,Store_2,Product_13,13
18,Store_2,Product_14,14
18,Store_2,Product_15,7
18,Store_2,Product_16,10
18,Store_2,Product_17,11
18,Store_2,Product_18,10
18,Store_2,Product_19,9
18,Store_2,Product_20,10
18,Store_3,Product_1,9
18,Store_3,Product_2,7
18,Store_3,Product_3,9
18,Store_3,Product_4,14
18,Store_3,Product_5,2
18,Store_3,Product_6,9
18,Store_3,Product_7,6
18,Store_3,Product_8,8
18,Store_3,Product_9,10
18,Store_3,Product_10,6
18,Store_3,Product_11,7
18,Store_3,Product_12,3
18,Store_3,Product_13,12
18,Store_3,Product_14,10
18,Store_3,Product_15,9
18,Store_3,Product_16,8
18,Store_3,Product_17,14
18,Store_3,Product_18,6
18,Store_3,Product_19,1
18,Store_3,Product_20,15
18,Store_4,Product_1,13
18,Store_4,Product_2,7
18,Store_4,Product_3,6
18,Store_4,Product_4,8
18,Store_4,Product_5,7
18,Store_4,Product_6,6
18,Store_4,Product_7,8
18,Store_4,Product_8,13
18,Store_4,Product_9,8
18,Store_4,Product_10,5
18,Store_4,Product_11,7
18,Store_4,Product_12,3
18,Store_4,Product_13,1
18,Store_4,Product_14,5
18,Store_4,Product_15,8
18,Store_4,Product_16,3
18,Store_4,Product_17,11
18,Store_4,Product_18,8
18,Store_4,Product_19,8
18,Store_4,Product_20,7
18,Store_5,Product_1,8
18,Store_5,Product_2,19
18,Store_5,Product_3,7
18,Store_5,Product_4,9
18,Store_5,Product_5,10
18,Store_5,Product_6,5
18,Store_5,Product_7,12
18,Store_5,Product_8,16
18,Store_5,Product_9,9
18,Store_5,Product_10,9
18,Store_5,Product_11,10
18,Store_5,Product_12,14
18,Store_5,Product_13,9
18,Store_5,Product_14,9
18,Store_5,Product_15,13
18,Store_5,Product_16,5
18,Store_5,Product_17,5
18,Store_5,Product_18,6
18,Store_5,Product_19,12
18,Store_5,Product_20,9
18,Store_6,Product_1,13
18,Store_6,Product_2,10
18,Store_6,Product_3,7
18,Store_6,Product_4,7
18,Store_6,Product_5,7
18,Store_6,Product_6,7
18,Store_6,Product_7,14
18,Store_6,Product_8,11
18,Store_6,Product_9,12
18,Store_6,Product_10,13
18,Store_6,Product_11,8
18,Store_6,Product_12,14
18,Store_6,Product_13,0
18,Store_6,Product_14,7
18,Store_6,Product_15,16
18,Store_6,Product_16,10
18,Store_6,Product_17,10
18,Store_6,Product_18,13
18,Store_6,Product_19,7
18,Store_6,Product_20,14
18,Store_7,Product_1,9
18,Store_7,Product_2,9
18,Store_7,Product_3,4
18,Store_7,Product_4,15
18,Store_7,Product_5,10
18,Store_7,Product_6,6
18,Store_7,Product_7,12
18,Store_7,Product_8,7
18,Store_7,Product_9,10
18,Store_7,Product_10,10
18,Store_7,Product_11,12
18,Store_7,Product_12,11
18,Store_7,Product_13,10
18,Store_7,Product_14,8
18,Store_7,Product_15,6
18,Store_7,Product_16,11
18,Store_7,Product_17,13
18,Store_7,Product_18,13
18,Store_7,Product_19,5
18,Store_7,Product_20,11
18,Store_8,Product_1,9
18,Store_8,Product_2,8
18,Store_8,Product_3,14
18,Store_8,Product_4,14
18,Store_8,Product_5,14
18,Store_8,Product_6,2
18,Store_8,Product_7,0
18,Store_8,Product_8,4
18,Store_8,Product_9,10
18,Store_8,Product_10,8
18,Store_8,Product_11,20
18,Store_8,Product_12,8
18,Store_8,Product_13,12
18,Store_8,Product_14,10
18,Store_8,Product_15,9
18,Store_8,Product_16,10
18,Store_8,Product_17,15
18,Store_8,Product_18,9
18,Store_8,Product_19,9
18,Store_8,Product_20,10
18,Store_9,Product_1,6
18,Store_9,Product_2,9
18,Store_9,Product_3,3
18,Store_9,Product_4,7
18,Store_9,Product_5,14
18,Store_9,Product_6,14
18,Store_9,Product_7,8
18,Store_9,Product_8,6
18,Store_9,Product_9,6
18,Store_9,Product_10,11
18,Store_9,Product_11,1
18,Store_9,Product_12,8
18,Store_9,Product_13,9
18,Store_9,Product_14,10
18,Store_9,Product_15,8
18,Store_9,Product_16,10
18,Store_9,Product_17,9
18,Store_9,Product_18,10
18,Store_9,Product_19,10
18,Store_9,Product_20,12
18,Store_10,Product_1,5
18,Store_10,Product_2,13
18,Store_10,Product_3,9
18,Store_10,Product_4,5
18,Store_10,Product_5,10
18,Store_10,Product_6,11
18,Store_10,Product_7,14
18,Store_10,Product_8,6
18,Store_10,Product_9,9
18,Store_10,Product_10,11
18,Store_10,Product_11,10
18,Store_10,Product_12,14
18,Store_10,Product_13,0
18,Store_10,Product_14,18
18,Store_10,Product_15,7
18,Store_10,Product_16,11
18,Store_10,Product_17,2
18,Store_10,Product_18,15
18,Store_10,Product_19,13
18,Store_10,Product_20,10
18,Online Platform,Product_1,8
18,Online Platform,Product_2,6
18,Online Platform,Product_3,11
18,Online Platform,Product_4,12
18,Online Platform,Product_5,11
18,Online Platform,Product_6,10
18,Online Platform,Product_7,7
18,Online Platform,Product_8,15
18,Online Platform,Product_9,7
18,Online Platform,Product_10,14
18,Online Platform,Product_11,13
18,Online Platform,Product_12,8
18,Online Platform,Product_13,14
18,Online Platform,Product_14,6
18,Online Platform,Product_15,8
18,Online Platform,Product_16,11
18,Online Platform,Product_17,10
18,Online Platform,Product_18,10
18,Online Platform,Product_19,12
18,Online Platform,Product_20,9
19,Store_1,Product_1,18
19,Store_1,Product_2,8
19,Store_1,Product_3,14
19,Store_1,Product_4,17
19,Store_1,Product_5,11
19,Store_1,Product_6,16
